id,text,category
6577,Please explain to me how to know where my funds are from.,verify_source_of_funds
6578,Where is my top-up generated from?,verify_source_of_funds
6579,Where did my deposit for my source of funds come from?,verify_source_of_funds
6580,Can I see where my funds come from?,verify_source_of_funds
6581,Where can I check out the source of available funds in my account?,verify_source_of_funds
6583,want to know where funds come from,verify_source_of_funds
6584,Where can I check to see where the money in my account came from?,verify_source_of_funds
6585,How can I find out where the funds are flow?,verify_source_of_funds
6586,What do I do to verify my source of funds?,verify_source_of_funds
6587,I'd like to know where my funds come from.,verify_source_of_funds
6588,How can I check to see where my funds come from?,verify_source_of_funds
6589,is there a way i can see source of money?,verify_source_of_funds
6590,How can I verify my source of funds?,verify_source_of_funds
6591,Where do my funds originate from?,verify_source_of_funds
6592,What is the source of the money in my account?,verify_source_of_funds
6593,How do I see the source of my money?,verify_source_of_funds
6597,When will the money reach my  account?,transfer_timing
6598,How long does it take to get my money,transfer_timing
6599,When does my transfer from the US arrive in my account?,transfer_timing
6600,"I desperately need to transfer something from China, Please give me the wait time.",transfer_timing
6602,Does a US transfer take long,transfer_timing
6603,How long will this transfer from europe take?,transfer_timing
6604,Will I see the transfer in my account within the week?,transfer_timing
6606,When will my transfer post to my account?,transfer_timing
6607,How long does a European transfer take?,transfer_timing
6608,How many days do I have to wait for the transfer to reach my account?,transfer_timing
6610,How long will an urgent transfer from China take?,transfer_timing
6612,I have to quickly transfer something to China. How long will it take to arrive there?,transfer_timing
6614,"In the US, how long is the wait for a transfer?",transfer_timing
6618,How long will a transfer from Europe take?,transfer_timing
6619,There is an urgent thing that I need to transfer from China. Approximately how long will it take?,transfer_timing
6620,I need to transfer funds from China and quick expedition is crucial. Approximately how long does it take for a transfer from China to go through?,transfer_timing
6621,How long will a transfer from the US take?,transfer_timing
6622,How long do I wait for a transfer from the United States?,transfer_timing
6623,What is the timeframe for a transfer in Europe?,transfer_timing
6624,How long do I have to wait for a US transfer?,transfer_timing
6625,"I have been waiting for my transfer, shouldn't it be here already?",transfer_timing
6626,How fast can I transfer something from China?,transfer_timing
6627,"My Bank is in Europe, how long will the transfer take?",transfer_timing
6628,I urgently need to transfer something from China. How long can I expect it to take?,transfer_timing
6630,When will the money show in my account?,transfer_timing
6631,what is the average wait for transfers,transfer_timing
6633,How long do I have to wait for Europe transfers?,transfer_timing
6634,When can I use money sent to my account?,transfer_timing
6635,How long does a transfer from the US take?,transfer_timing
6636,How long is the transfer?,transfer_timing
6638,"I'm waiting for a transfer from the US, how much longer?",transfer_timing
6639,What is the estimated time on an urgent transfer from China?,transfer_timing
6640,Can you please tell me how long it takes for the transfer to be available.,transfer_timing
6641,Can I quickly send a transfer from China?  How long will it take?,transfer_timing
6644,When will my transfer be in my account?,transfer_timing
6645,How long does it take in Europe to do a transfer?,transfer_timing
6646,What's the wait time for European transfers?,transfer_timing
6647,What is the time period for money to be transferred?,transfer_timing
6648,When can I expect money to be transferred to my account?,transfer_timing
6649,"How long does it take to transfer from china? Is there a way to transfer it quickly, I need it urgently?",transfer_timing
